"tweets.user_id","tweets.status_id","tweets.created_at","tweets.screen_name","tweets.text","tweets.source","tweets.display_text_width","tweets.reply_to_status_id","tweets.reply_to_user_id","tweets.reply_to_screen_name","tweets.is_quote","tweets.is_retweet","tweets.favorite_count","tweets.retweet_count","tweets.quote_count","tweets.reply_count","tweets.ext_media_type","tweets.lang","tweets.quoted_status_id","tweets.quoted_text","tweets.quoted_created_at","tweets.quoted_source","tweets.quoted_favorite_count","tweets.quoted_retweet_count","tweets.quoted_user_id","tweets.quoted_screen_name","tweets.name","tweets.quoted_followers_count","tweets.quoted_friends_count","tweets.quoted_statuses_count","tweets.quoted_location","tweets.quoted_description","tweets.quoted_verified","tweets.retweet_status_id","tweets.retweet_text","tweets.retweet_created_at","tweets.retweet_source","tweets.retweet_favorite_count","tweets.retweet_retweet_count","tweets.retweet_user_id","tweets.retweet_screen_name","tweets.retweet_name","tweets.retweet_followers_count","tweets.retweet_friends_count","tweets.retweet_statuses_count","tweets.retweet_location","tweets.retweet_description","tweets.retweet_verified","tweets.place_url","tweets.place_name","tweets.place_full_name","tweets.place_type","tweets.country","tweets.country_code"
"x1257403015960629251","x1512497568411967492",2022-04-08 18:28:15,"rvpstudioscana1","Billy Crystal Comments On The Oscars | Back on the Record with Bob Costa... https://t.co/xi3XcvcmhC via @YouTube #WillSmith #ArrestWillSmith","Twitter Web App",140,,,,FALSE,FALSE,1,0,,,,"en",,,,,,,,,"rvpstudioscanada",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1130033432552202241","x1512497548140941314",2022-04-08 18:28:10,"rampagelephant","#Morbius is the first film to sell a trillion tickets and will be the first film to win a trillion Oscars.","Twitter for iPhone",106,,,,FALSE,FALSE,0,0,,,,"en",,,,,,,,,"Rampaging Elephant",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x492453005","x1512497523373473801",2022-04-08 18:28:05,"totoboyman","So this just basically confirms not only do the Oscars Think so little of Animation, they also fear it...<U+0001F914> https://t.co/du3gb59HLU","Twitter for Android",126,,,,FALSE,TRUE,0,5649,,,,"en",,,,,,,,,"Rodi.- <U+0001F9E3>",,,,,,,"x1511824668474363905","So this just basically confirms not only do the Oscars Think so little of Animation, they also fear it...<U+0001F914> https://t.co/du3gb59HLU",2022-04-06 21:54:23,"Twitter for iPhone",36591,5649,"x2890243246","ScratchyDerose","Chris DeRose",10346,6648,25101,"Bikin Bottom","<U+0001F1EE><U+0001F1F9>/<U+0001F1FA><U+0001F1F8> He/Him, Character Designer on The Patrick Star Show and Spongebob SquarePants. The opinions expressed here are my own and do not reflect my employers",FALSE,,,,,,
"x1439069417967525894","x1512497507007623168",2022-04-08 18:28:01,"heheisimp","This Ark was so intrigued and entertaining to watch,someone give these rpers oscars. <U+0001F451> https://t.co/1Z0jbLsmGi","Twitter Web App",127,,,,FALSE,TRUE,0,12,,,,"en",,,,,,,,,"commandsimp",,,,,,,"x1512495893513224197","This Ark was so intrigued and entertaining to watch,someone give these rpers oscars. <U+0001F451> https://t.co/1Z0jbLsmGi",2022-04-08 18:21:36,"Twitter for iPhone",117,12,"x1388915410922352642","eyecandymay","Mayah<U+2727>",1541,330,22600," 20!","<U+2727>tweets r all jokes /trav is daddy <U+2727>",FALSE,,,,,,
"x870271394","x1512497475948404736",2022-04-08 18:27:53,"AKWI247","A little more @RealChalamet outtakes for you fans of #TimotheeChalamet 
He killed it last night in @LouisVuitton at the #Oscars #Oscars2022 
#photo #NFTartist https://t.co/Zxx1BeCa3c","Twitter for Android",140,,,,FALSE,TRUE,0,190,,,,"en",,,,,,,,,"<U+6E29><U+99A8><U+0001F495>m<U+0001F35E>n( <U+25DC><U+203F><U+25DD> )<U+0001F35E>c<U+0001F495>",,,,,,,"x1508453000863535107","A little more @RealChalamet outtakes for you fans of #TimotheeChalamet 
He killed it last night in @LouisVuitton at the #Oscars #Oscars2022 
#photo #NFTartist https://t.co/Zxx1BeCa3c",2022-03-28 14:36:35,"Twitter for iPhone",734,190,"x1488165012745162755","BillyKiddstudio","Billy Kidd",552,1189,1474,"Brooklyn, NY","Photog based in NYC rep by WSM in NY, Paris, LA and Italy. PDN 30, Photo annual, NAEJ Award, Exhibited at 10 Corso Como, Clic & more. Painted flowers to NFT.",FALSE,,,,,,
"x970431764173860864","x1512497475428433922",2022-04-08 18:27:53,"Bobbysteels34","BREAKING NEWS: Jada Pinkett Breaks Her Silence On The Oscars Slap &amp; Will... https://t.co/YsfzK9b5zv via @YouTube","Twitter for iPhone",116,,,,FALSE,FALSE,0,0,,,,"en",,,,,,,,,"Bobby steels",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x59007923","x1512497468486918147",2022-04-08 18:27:51,"BuddhaWorship","@people Get where he's coming from, i.e.: inclusion has long been somewhat of a scandal at the Oscars.  Finally, a leading black man is nominated for one &amp; he assaults another man of color &amp; aggressively offloads the F-bomb multiple times. Not a good look for Will or anyone else of color","Twitter Web App",288,"x1512288135543197696","x25589776","people",FALSE,FALSE,1,0,,,,"en",,,,,,,,,"<U+0001F33B>SammyCat <U+0001F1FA><U+0001F1E6>",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x59007923","x1512496486965293060",2022-04-08 18:23:57,"BuddhaWorship","Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR","Twitter Web App",140,,,,FALSE,TRUE,0,73,,,,"en",,,,,,,,,"<U+0001F33B>SammyCat <U+0001F1FA><U+0001F1E6>",,,,,,,"x1512444149122928646","Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR",2022-04-08 14:55:59,"SocialFlow",591,73,"x15279429","VanityFair","VANITY FAIR",4811765,1227,148723,"New York, NY","Vanitas vanitatum.",TRUE,,,,,,
"x1157940665319403521","x1512497466658197504",2022-04-08 18:27:51,"COyeymi","Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa","Twitter for iPhone",140,,,,FALSE,TRUE,0,62,,,,"en",,,,,,,,,"CHATTY<U+0001F48E>",,,,,,,"x1512476495893180420","Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa",2022-04-08 17:04:31,"Twitter for iPad",56,62,"x1366973172","RewindMzansi","J<U+0001F170><U+FE0F>Y",16293,12936,127254,"Yonkindawo","TV writer for @quickreadmag <U+29BF> How-To Columnist <U+29BF>MzansiMagic fan<U+29BF> Reliable source of updates on #TheQueenMzansi #GomoraMzansi <U+29BF> Writing & TV <U+29BF> Ex twitter convict",FALSE,,,,,,
"x1722274382","x1512497349213442055",2022-04-08 18:27:23,"Andrew_AM1","Anok Yai at the Vanity Fair Oscars After Party (2022) https://t.co/thDabzfmex","Twitter for iPhone",98,,,,FALSE,TRUE,0,11036,,,,"en",,,,,,,,,"André <U+0001F451>",,,,,,,"x1508564237538443266","Anok Yai at the Vanity Fair Oscars After Party (2022) https://t.co/thDabzfmex",2022-03-28 21:58:36,"Twitter for iPhone",94011,11036,"x2875648066","StreetFashion01","Outlander Magazine",201124,427,16217,"London, England","Keeping you Tapped in with the Fashion World. <U+2800> <U+2800> Turn on Notifications & Check us on Insta “@/OutlanderMagazine” <U+0001F4E7> Contact: Contact@outlandermag.com",FALSE,,,,,,
"x628623629","x1512497338056597504",2022-04-08 18:27:20,"TomMWells1","Change of role tonight looking after the stage tonight for Remembering the Oscars. https://t.co/FFpBawKXa2","Instagram",106,,,,FALSE,FALSE,0,0,,,,"en",,,,,,,,,"Tom M Wells - 29 <U+0001F3F3><U+FE0F><U+200D><U+0001F308><U+0001F1EC><U+0001F1E7>",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1852396320","x1512497301738172428",2022-04-08 18:27:12,"FoTheGreat2","@SlutrickStar @vaccinatedtop Incorrect her first two albums slapped harder then Will Smith at the Oscars","Twitter for iPhone",75,"x1512485264953909249","x1139501326772199424","SlutrickStar",FALSE,FALSE,0,0,,,,"en",,,,,,,,,"FoTheHoe",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x732720913184137216","x1512497298948993029",2022-04-08 18:27:11,"yungtzeee","@Dom_2k Epstein high-fiving Will Smith the Oscars instead of Will Smith slapping Chris Rock","Twitter for iPhone",83,"x1512463182908043271","x2300503298","Dom_2k",FALSE,FALSE,0,0,,,,"en",,,,,,,,,"<U+319C><U+4E59><U+4E47><U+4E47>",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1349403589488168961","x1512497265566535682",2022-04-08 18:27:03,"rae_sprout","This Ark was so intrigued and entertaining to watch,someone give these rpers oscars. <U+0001F451> https://t.co/1Z0jbLsmGi","Twitter for iPhone",127,,,,FALSE,TRUE,0,12,,,,"en",,,,,,,,,"J.C. <U+0001F531>",,,,,,,"x1512495893513224197","This Ark was so intrigued and entertaining to watch,someone give these rpers oscars. <U+0001F451> https://t.co/1Z0jbLsmGi",2022-04-08 18:21:36,"Twitter for iPhone",117,12,"x1388915410922352642","eyecandymay","Mayah<U+2727>",1541,330,22600," 20!","<U+2727>tweets r all jokes /trav is daddy <U+2727>",FALSE,,,,,,
"x1497474285157371910","x1512497245626806277",2022-04-08 18:26:58,"nothing202202","@Shams_Tumrani He will be nominated for oscars...","Twitter for Android",34,"x1512495973452365834","x613393242","Shams_Tumrani",FALSE,FALSE,1,0,,,,"en",,,,,,,,,"Engineer",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1449096327028043781","x1512497214555553794",2022-04-08 18:26:51,"rajvinaymech",".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN","Twitter for Android",140,,,,FALSE,TRUE,0,264,,,,"en",,,,,,,,,"Vinay Rana",,,,,,,"x1512444512756506628",".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN",2022-04-08 14:57:26,"Twitter for Android",375,264,"x1467080747479666691","cpsavesoil","Conscious Planet #SaveSoil",30885,17,955,"United States","#SaveSoil, a global movement envisioned by @SadhguruJV, seeks to bring about a concerted, conscious response to impending soil extinction.",FALSE,,,,,,
"x113771626","x1512497214391820289",2022-04-08 18:26:51,"DK_KeithPridgen","Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR","Twitter for iPhone",140,,,,FALSE,TRUE,0,73,,,,"en",,,,,,,,,"D. K. Keith Pridgen",,,,,,,"x1512444149122928646","Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR",2022-04-08 14:55:59,"SocialFlow",591,73,"x15279429","VanityFair","VANITY FAIR",4811765,1227,148723,"New York, NY","Vanitas vanitatum.",TRUE,,,,,,
"x2471787753","x1512497184817795073",2022-04-08 18:26:44,"gladiator495","Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR","Twitter for Android",140,,,,FALSE,TRUE,0,73,,,,"en",,,,,,,,,"Copper Cunningham",,,,,,,"x1512444149122928646","Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR",2022-04-08 14:55:59,"SocialFlow",591,73,"x15279429","VanityFair","VANITY FAIR",4811765,1227,148723,"New York, NY","Vanitas vanitatum.",TRUE,,,,,,
"x1174153476735143937","x1512497184704503810",2022-04-08 18:26:44,"jmcdonald114","This Ark was so intrigued and entertaining to watch,someone give these rpers oscars. <U+0001F451> https://t.co/1Z0jbLsmGi","Twitter for iPhone",127,,,,FALSE,TRUE,0,12,,,,"en",,,,,,,,,"Jordyn",,,,,,,"x1512495893513224197","This Ark was so intrigued and entertaining to watch,someone give these rpers oscars. <U+0001F451> https://t.co/1Z0jbLsmGi",2022-04-08 18:21:36,"Twitter for iPhone",117,12,"x1388915410922352642","eyecandymay","Mayah<U+2727>",1541,330,22600," 20!","<U+2727>tweets r all jokes /trav is daddy <U+2727>",FALSE,,,,,,
"x1214929289545748481","x1512497166371246089",2022-04-08 18:26:39,"YemiFirstson","Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa","Twitter for iPhone",140,,,,FALSE,TRUE,0,62,,,,"en",,,,,,,,,"Just_Yemi",,,,,,,"x1512476495893180420","Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa",2022-04-08 17:04:31,"Twitter for iPad",56,62,"x1366973172","RewindMzansi","J<U+0001F170><U+FE0F>Y",16293,12936,127254,"Yonkindawo","TV writer for @quickreadmag <U+29BF> How-To Columnist <U+29BF>MzansiMagic fan<U+29BF> Reliable source of updates on #TheQueenMzansi #GomoraMzansi <U+29BF> Writing & TV <U+29BF> Ex twitter convict",FALSE,,,,,,
"x2903825767","x1512497160582881280",2022-04-08 18:26:38,"das_varun99","Oscars slapper Will Smith says he turned down 'Django' due to 'violence' https://t.co/oAEsLTxbqG https://t.co/nvSeM23Zfk","Twitter for Android",132,,,,FALSE,TRUE,0,73,,,,"en",,,,,,,,,"VARUN DAS",,,,,,,"x1512458122970996741","Oscars slapper Will Smith says he turned down 'Django' due to 'violence' https://t.co/oAEsLTxbqG https://t.co/nvSeM23Zfk",2022-04-08 15:51:31,"SocialFlow",482,73,"x17469289","nypost","New York Post",2520681,11018,462967,"New York, NY","Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",TRUE,,,,,,
"x1325862087575429127","x1512497064474779654",2022-04-08 18:26:15,"nhsaa_2","Link to read the full article: https://t.co/oYq6IDs2Bc https://t.co/eYShFft3B8","Twitter Web App",54,,,,FALSE,FALSE,0,0,,,,"en",,,,,,,,,"nhsaa_1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x316689262","x1512497030177959936",2022-04-08 18:26:07,"APNatalieYoung","I was slap Mark Zuckerberg at the Oscars, right like that. 

He got me twisted https://t.co/DPxxYiCsFe","Twitter for Android",78,,,,TRUE,FALSE,0,0,,,,"en","x1512495122864295949","His mother is born on December 1st she's closer to a Scorpio. I'm born at the end of December on the cusp of Capricorn.

We have different personalities she's colder than me that's why I keep trying.. but the Libra, look at Putin. It's a mirror

https://t.co/80PugHKEw6",2022-04-08 18:18:32,"Twitter for Android",0,0,"x316689262","APNatalieYoung","TheApostle Natalie Young",103,272,27215,"Columbus, OH","Join Radio Personality & Host Apostle Natalie Young on RHL Ministry Radio on https://t.co/SPYXAztK3E",FALSE,,,,,,,,,,,,,,,,,,,,,
"x559758533","x1512497019331436555",2022-04-08 18:26:04,"PhathuMakwarela","@JustOneRedRose They are too expensive and the viewership is declining - more and more people are working - plus we can get celeb news by the second on twitter. You didnt have to watch the Oscars to see the slap … celebs talk directly to us","Twitter for iPhone",224,"x1512496326717718529","x821101946","JustOneRedRose",FALSE,FALSE,1,0,,,,"en",,,,,,,,,"Pha<U+1E71>huMakwarela",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x270181868","x1512497011504861189",2022-04-08 18:26:03,"tunmi__","Will Smith’s Memoir Surges On Best-Seller Lists After Oscars Slap https://t.co/cLEwGRGpvN https://t.co/LzFv4b8hX1","Twitter for Android",125,,,,FALSE,TRUE,0,49,,,,"en",,,,,,,,,"tunmi",,,,,,,"x1512106884492365832","Will Smith’s Memoir Surges On Best-Seller Lists After Oscars Slap https://t.co/cLEwGRGpvN https://t.co/LzFv4b8hX1",2022-04-07 16:35:49,"Forbes Botstream",160,49,"x91478624","Forbes","Forbes",17692309,5136,380355,"New York, NY","Official account of Forbes, the world’s leading voice for entrepreneurial success and free enterprise, and home to breaking news, business, money and more.",TRUE,,,,,,
"x1309650921064865792","x1512497010875633666",2022-04-08 18:26:02,"raquelle143","This Ark was so intrigued and entertaining to watch,someone give these rpers oscars. <U+0001F451> https://t.co/1Z0jbLsmGi","Twitter for iPhone",127,,,,FALSE,TRUE,0,12,,,,"en",,,,,,,,,"Rachel<U+30C3>",,,,,,,"x1512495893513224197","This Ark was so intrigued and entertaining to watch,someone give these rpers oscars. <U+0001F451> https://t.co/1Z0jbLsmGi",2022-04-08 18:21:36,"Twitter for iPhone",117,12,"x1388915410922352642","eyecandymay","Mayah<U+2727>",1541,330,22600," 20!","<U+2727>tweets r all jokes /trav is daddy <U+2727>",FALSE,,,,,,
"x1293313434654781440","x1512497009986576385",2022-04-08 18:26:02,"Beautifulone119","#WillSmith says he wants to be a vessel for love. Love is not violent. Love is not what was displayed on a global stage tonight. #Oscars","Twitter for Android",140,,,,FALSE,TRUE,0,12166,,,,"en",,,,,,,,,"BeautifulOne",,,,,,,"x1508290240636727304","#WillSmith says he wants to be a vessel for love. Love is not violent. Love is not what was displayed on a global stage tonight. #Oscars",2022-03-28 03:49:50,"Twitter for iPhone",142057,12166,"x19362341","mariashriver","Maria Shriver",2172980,196103,21717,"Los Angeles, CA","Mama & G / Open-Hearted&Minded Journalist /Founder ShriverMedia / Special Anchor @nbcnews / Writer #TheSundayPaper / Advocate @womensalz / Co-founder @mosh_life",TRUE,,,,,,
"x1510209402149961733","x1512496973424648193",2022-04-08 18:25:53,"RhondaW53273544","https://t.co/UYn9niGYqk
Paramount Pictures, JoJo Siwa exit Will Smith’s 'Bounce' after Oscars slapgate","Twitter Web App",123,,,,FALSE,TRUE,0,2,,,,"en",,,,,,,,,"Rhonda Wright",,,,,,,"x1512496656704589824","https://t.co/UYn9niGYqk
Paramount Pictures, JoJo Siwa exit Will Smith’s 'Bounce' after Oscars slapgate",2022-04-08 18:24:38,"Twitter Web App",0,2,"x1411270743372009472","AhsanRa21053265","Ahsan Raza",18,128,4948,"","I'm Electrical Engineer with Specialization in Telecommunication...Working at Youtube as 24/7 News Reporter..
Youtube Channels: Think But Logically & Randomonic",FALSE,,,,,,
"x4896430526","x1512496969784049667",2022-04-08 18:25:53,"VeniceForHRC","@RollingStone @pinkfloyd This is beautiful. I wish more famous people were helping.

I <U+0001F970> what they did at the Grammys. @ZelenskyyUa speaking &amp; John Legend tribute w/the Ukrainian musicians.

I was disappointed the Oscars didn’t do more @TheAcademy

The <U+0001F30E> needs to support <U+0001F1FA><U+0001F1E6>they are the <U+0001F30E> bodyguard<U+0001F499><U+0001F49B>","Twitter for iPhone",279,"x1512428977998245893","x14780915","RollingStone",FALSE,FALSE,0,0,,,,"en",,,,,,,,,"VeniceForTruth",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x960245837250088960","x1512496944228184066",2022-04-08 18:25:46,"SIDELINEPILOTS","imagine watching the oscars 2023 and tyler gets up on stage w josh only to take their pants off again","Twitter for iPhone",101,,,,FALSE,FALSE,3,0,,,,"en",,,,,,,,,"<U+2727> sarah <U+2727> 149",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1510208979355328516","x1512496899676258304",2022-04-08 18:25:36,"PeggyHo69547347","https://t.co/UYn9niGYqk
Paramount Pictures, JoJo Siwa exit Will Smith’s 'Bounce' after Oscars slapgate","Twitter Web App",123,,,,FALSE,TRUE,0,2,,,,"en",,,,,,,,,"Peggy Holets",,,,,,,"x1512496656704589824","https://t.co/UYn9niGYqk
Paramount Pictures, JoJo Siwa exit Will Smith’s 'Bounce' after Oscars slapgate",2022-04-08 18:24:38,"Twitter Web App",0,2,"x1411270743372009472","AhsanRa21053265","Ahsan Raza",18,128,4948,"","I'm Electrical Engineer with Specialization in Telecommunication...Working at Youtube as 24/7 News Reporter..
Youtube Channels: Think But Logically & Randomonic",FALSE,,,,,,
"x2437502670","x1512496878130282500",2022-04-08 18:25:31,"evaewok","oscars tonight https://t.co/vfjRMGIn05","Twitter for iPhone",51,,,,FALSE,TRUE,0,19022,,,,"en",,,,,,,,,"<U+0001F338> pastel raiden <U+0001F338>",,,,,,,"x1508090449885634560","oscars tonight https://t.co/vfjRMGIn05",2022-03-27 14:35:56,"Twitter for iPhone",105034,19022,"x1060171923945111552","fiImgal","bethany",30508,1978,16529,"she/her | <U+0001F1E8><U+0001F1E6> ","horror enthusiast ~ member @filmindependent <U+0001F48C>: bethanyjaynew@gmail.com",FALSE,,,,,,
